# Iteration        Mass Balance        Mass storage      Energy balance   Fluid energy stor   Solid energy stor
       4952        0.1432971403        0.1432872723        0.1105240277        2.2330674933        1.8901904292
       4953        0.1431808931        0.1431710253        0.1104515155        2.2312513068        1.8893015428
       4954        0.1430646928        0.1430548252        0.1103790083        2.2294358729        1.8884120847
       4955        0.1429485392        0.1429386718        0.1103065060        2.2276211928        1.8875220568
       4956        0.1428324327        0.1428225655        0.1102340088        2.2258072652        1.8866314615
       4957        0.1427163731        0.1427065061        0.1101615168        2.2239940917        1.8857403010
       4958        0.1426003607        0.1425904939        0.1100890299        2.2221816725        1.8848485773
       4959        0.1424843956        0.1424745290        0.1100165484        2.2203700066        1.8839562928
       4960        0.1423684778        0.1423586114        0.1099440722        2.2185590991        1.8830634496
       4961        0.1422526074        0.1422427412        0.1098716015        2.2167489489        1.8821700497
       4962        0.1421367846        0.1421269186        0.1097991364        2.2149395560        1.8812760954
       4963        0.1420210094        0.1420111435        0.1097266769        2.2131309256        1.8803815888
       4964        0.1419052818        0.1418954162        0.1096542232        2.2113230582        1.8794865321
       4965        0.1417896021        0.1417797367        0.1095817753        2.2095159522        1.8785909274
       4966        0.1416739701        0.1416641049        0.1095093335        2.2077096165        1.8776947769
       4967        0.1415583861        0.1415485210        0.1094368977        2.2059040484        1.8767980826
       4968        0.1414428500        0.1414329851        0.1093644681        2.2040992543        1.8759008466
       4969        0.1413273619        0.1413174973        0.1092920448        2.2022952329        1.8750030712
       4970        0.1412119218        0.1412020574        0.1092196281        2.2004919936        1.8741047583
       4971        0.1410965298        0.1410866656        0.1091472179        2.1986895361        1.8732059102
       4972        0.1409811859        0.1409713219        0.1090748145        2.1968878649        1.8723065288
       4973        0.1408658901        0.1408560263        0.1090024181        2.1950869849        1.8714066163
       4974        0.1407506425        0.1407407788        0.1089300287        2.1932868993        1.8705061747
       4975        0.1406354430        0.1406255795        0.1088576466        2.1914876121        1.8696052063
       4976        0.1405202916        0.1405104283        0.1087852718        2.1896891265        1.8687037130
       4977        0.1404051885        0.1403953254        0.1087129046        2.1878914455        1.8678016970
       4978        0.1402901337        0.1402802708        0.1086405450        2.1860945690        1.8668991602
       4979        0.1401751272        0.1401652645        0.1085681931        2.1842985023        1.8659961049
       4980        0.1400601692        0.1400503066        0.1084958490        2.1825032452        1.8650925330
       4981        0.1399452597        0.1399353973        0.1084235127        2.1807087829        1.8641884589
       4982        0.1398303988        0.1398205367        0.1083511844        2.1789151199        1.8632838843
       4983        0.1397155868        0.1397057248        0.1082788641        2.1771222618        1.8623787993
       4984        0.1396008237        0.1395909619        0.1082065517        2.1753302129        1.8614732059
       4985        0.1394861097        0.1394762481        0.1081342474        2.1735389680        1.8605671062
       4986        0.1393714449        0.1393615836        0.1080619510        2.1717485255        1.8596605023
       4987        0.1392568296        0.1392469684        0.1079896626        2.1699588844        1.8587533963
       4988        0.1391422639        0.1391324029        0.1079173823        2.1681700422        1.8578457902
       4989        0.1390277479        0.1390178871        0.1078451099        2.1663819945        1.8569376861
       4990        0.1389132819        0.1389034213        0.1077728454        2.1645947413        1.8560290860
       4991        0.1387988661        0.1387890056        0.1077005890        2.1628082766        1.8551199921
       4992        0.1386845005        0.1386746403        0.1076283404        2.1610225986        1.8542104063
       4993        0.1385701854        0.1385603254        0.1075560998        2.1592377111        1.8533003307
       4994        0.1384559210        0.1384460612        0.1074838672        2.1574536042        1.8523897675
       4995        0.1383417073        0.1383318476        0.1074116426        2.1556702832        1.8514787185
       4996        0.1382275444        0.1382176850        0.1073394260        2.1538877439        1.8505671859
